,Player_fixed,POS_group,merge_year,per_game_perf_rel_expectations,AVG_ADP,ppg_Fantasy_PPR
737,Cam Akers,RB,2024.0,1.9800832106112984,334.7,5.482352941176471
738,Cam Akers,RB,2024.0,1.9800832106112984,334.7,5.482352941176471
739,Christian McCaffrey,RB,2024.0,-5.191263806495883,1.0,11.95
740,Chuba Hubbard,RB,2024.0,8.093442353213373,132.4,16.106666666666666
741,Clyde Edwards-Helaire,RB,2024.0,-0.1791977168827889,231.5,5.0
742,Cordarrelle Patterson,RB,2024.0,-0.8886530608980245,281.0,2.8846153846153846
743,Craig Reynolds,RB,2024.0,-2.208478704225989,356.0,1.2294117647058822
744,Dalvin Cook,RB,2024.0,-3.837247762554841,208.0,2.0
745,Dameon Pierce,RB,2024.0,-1.6924609205070484,215.0,3.954545454545455
746,D'Andre Swift,RB,2024.0,1.1004739943921642,60.6,12.617647058823527
747,Dare Ogunbowale,RB,2024.0,0.1375501890859047,412.0,3.294117647058824
748,David Montgomery,RB,2024.0,4.395180377003202,61.8,15.835714285714284
749,DeeJay Dallas,RB,2024.0,-1.9383147368847171,409.5,1.2352941176470589
750,Derrick Henry,RB,2024.0,4.6240515880648445,18.0,19.788235294117644
751,Devin Singletary,RB,2024.0,-3.240160789169325,94.4,6.44
752,Ezekiel Elliott,RB,2024.0,-4.909376045412335,113.2,3.8333333333333335
753,Gus Edwards,RB,2024.0,-2.897467734437094,113.6,5.827272727272727
754,Isiah Pacheco,RB,2024.0,-6.787916573522429,20.2,8.128571428571428
755,Jamaal Williams,RB,2024.0,-1.84740164794639,253.7,2.65
756,James Conner,RB,2024.0,4.051001894440828,56.0,15.8625
757,James Cook,RB,2024.0,2.943192337597345,31.0,16.66875
758,Javonte Williams,RB,2024.0,-1.0710511742712665,81.2,9.288235294117648
759,Jaylen Warren,RB,2024.0,-1.504999078337251,92.6,8.273333333333333
760,Jerome Ford,RB,2024.0,0.8200109318337674,113.0,9.571428571428571
761,J.K. Dobbins,RB,2024.0,6.740621840392862,132.4,14.753846153846156
762,Joe Mixon,RB,2024.0,4.234507028043364,38.6,17.178571428571427
763,Jonathan Taylor,RB,2024.0,1.4461855271390611,10.4,17.478571428571428
764,Jordan Mason,RB,2024.0,3.2420185781011286,187.5,9.583333333333334
765,Josh Jacobs,RB,2024.0,3.211121103043208,28.2,17.241176470588236
766,Justice Hill,RB,2024.0,3.448629770609921,236.7,8.473333333333333
767,Kareem Hunt,RB,2024.0,8.776829020002605,409.0,11.953846153846154
768,Kene Nwangwu,RB,2024.0,0.1191484390850767,453.0,3.0
769,Kenneth Gainwell,RB,2024.0,-1.5617154303284764,229.3,3.682352941176471
770,Kenneth Walker III,RB,2024.0,3.713759231835242,41.4,16.472727272727273
771,Khalil Herbert,RB,2024.0,-3.9755411207820215,192.2,2.25
772,Kyren Williams,RB,2024.0,1.6155661792077058,16.0,17.00625
773,Michael Carter,RB,2024.0,9.05914472225573,454.0,11.933333333333332
774,Michael Carter,RB,2024.0,9.05914472225573,454.0,11.933333333333332
775,Miles Sanders,RB,2024.0,3.030678386830349,270.5,7.027272727272727
776,Najee Harris,RB,2024.0,1.14006226774457,70.8,12.03529411764706
777,Nick Chubb,RB,2024.0,-1.4252243114482628,100.8,7.9125
778,Rachaad White,RB,2024.0,-1.185777502238304,31.6,12.475
779,Raheem Blackshear,RB,2024.0,-2.666792295908233,410.5,0.5
780,Raheem Mostert,RB,2024.0,-5.233834367003405,74.6,5.453846153846154
781,Rhamondre Stevenson,RB,2024.0,0.5857146082882672,66.6,11.726666666666668
782,Rico Dowdle,RB,2024.0,4.994946627409648,150.8,12.3625
783,Ronnie Rivers,RB,2024.0,-1.751077373981058,461.0,1.076470588235294
784,Samaje Perine,RB,2024.0,0.815629360871343,271.3,4.788235294117648
785,Saquon Barkley,RB,2024.0,6.034720042470283,9.2,22.20625
786,Tony Pollard,RB,2024.0,2.213851402838701,81.8,12.54375
787,Travis Homer,RB,2024.0,-2.0163403655629266,485.5,0.64
788,Trey Sermon,RB,2024.0,-0.4516998076953498,316.0,3.164705882352941
789,Ty Chandler,RB,2024.0,-5.360460961123748,160.8,1.6705882352941177
790,Ty Johnson,RB,2024.0,1.953008065466881,354.0,5.394117647058824
791,Tyler Allgeier,RB,2024.0,-0.9158938986020972,156.8,6.247058823529412
792,Zamir White,RB,2024.0,-7.4784520583784,66.6,3.6625
793,Antonio Gates,TE,2016.0,-0.101615697,94.5,10.642857142857142
794,Austin Seferian-Jenkins,TE,2016.0,0.5540435,163.7,8.755555555555555
795,Brent Celek,TE,2016.0,2.8607507338320683,364.0,5.3
796,Cameron Brate,TE,2016.0,-0.220710127,260.7,4.653333333333333
797,Charles Clay,TE,2016.0,-0.067081381,162.0,8.12
798,Coby Fleener,TE,2016.0,-3.934748646,66.0,7.69375
799,Crockett Gillmore,TE,2016.0,9.496431697353476,271.0,14.028571428571428
800,Delanie Walker,TE,2016.0,4.4596381675942975,61.8,16.293333333333333
801,Dwayne Allen,TE,2016.0,-7.931108751,120.0,2.357142857142857
802,Eric Ebron,TE,2016.0,0.9325276060499056,139.5,10.053846153846155
803,Garrett Celek,TE,2016.0,0.7318752646773183,418.0,3.475
804,Gary Barnidge,TE,2016.0,3.731082322503287,84.8,14.83125
805,Greg Olsen,TE,2016.0,1.4380569547341828,44.5,14.2125
806,Jacob Tamme,TE,2016.0,11.91490224012077,274.3,16.3375
807,Jared Cook,TE,2016.0,-0.263101582,141.0,8.709999999999999
808,Jason Witten,TE,2016.0,0.8079325490583376,136.0,10.26875
809,Jimmy Graham,TE,2016.0,-2.313367229,129.5,7.53125
810,Jordan Cameron,TE,2016.0,22.783290537481605,203.0,30.53333333333333
811,Jordan Matthews,TE,2016.0,2.7035953500423098,60.8,16.478571428571428
812,Jordan Reed,TE,2016.0,6.952563951609841,33.5,20.35
813,Josh Hill,TE,2016.0,1.7092243517784147,402.0,4.444444444444445
814,Julius Thomas,TE,2016.0,2.5881798553162287,90.8,13.5
815,Kyle Rudolph,TE,2016.0,0.4732573478145543,206.3,8.03125
816,Ladarius Green,TE,2016.0,9.642859812482666,175.3,17.983333333333334
817,Lance Kendricks,TE,2016.0,1.106878645657526,398.0,3.84375
818,Larry Donnell,TE,2016.0,-0.701898416,250.5,4.521428571428571
819,Martellus Bennett,TE,2016.0,-3.125130472,113.3,7.18125
820,Richard Rodgers,TE,2016.0,5.308553974627572,263.0,10.10625
821,Rob Gronkowski,TE,2016.0,17.230605334027214,11.5,31.95
822,Travis Kelce,TE,2016.0,-0.217875415,57.5,11.84375
823,Vance McDonald,TE,2016.0,0.7709645851460181,218.7,7.327272727272728
824,Vernon Davis,TE,2016.0,2.1070647808789182,406.0,4.84375
825,Vernon Davis,TE,2016.0,2.1070647808789182,406.0,4.84375
826,Virgil Green,TE,2016.0,-5.460024462,180.0,2.9416666666666664
827,Zach Ertz,TE,2016.0,0.9432763790708858,80.5,12.164285714285716
828,Zach Miller,TE,2016.0,2.673118527887876,150.5,10.79
829,Antonio Gates,TE,2017.0,1.3183448155734174,177.0,9.2375
830,Austin Seferian-Jenkins,TE,2017.0,-3.299181836,230.7,2.646153846153846
831,Austin Seferian-Jenkins,TE,2017.0,-3.299181836,230.7,2.646153846153846
832,Cameron Brate,TE,2017.0,2.6332936548925243,170.3,10.6875
833,Charles Clay,TE,2017.0,4.665037536995385,234.7,10.476923076923075
834,C.J. Fiedorowicz,TE,2017.0,19.893101852054368,203.7,26.78
835,Coby Fleener,TE,2017.0,3.734564378928901,149.8,12.481818181818182
836,Delanie Walker,TE,2017.0,0.5075439917789524,78.4,11.75625
837,Dion Sims,TE,2017.0,2.0978978845274097,339.0,5.4
838,Dwayne Allen,TE,2017.0,1.4325299731545504,239.0,7.1
839,Eric Ebron,TE,2017.0,-1.039946431,121.6,9.0125
840,Greg Olsen,TE,2017.0,17.22855061325732,48.0,29.61428571428572
841,Jack Doyle,TE,2017.0,-0.093429661,127.4,9.826666666666666
842,Jared Cook,TE,2017.0,-2.292845002,206.0,4.48125
843,Jason Witten,TE,2017.0,0.0145309784199909,138.0,9.51875
844,Jermaine Gresham,TE,2017.0,0.8812457755599752,246.0,6.292857142857144
845,Jesse James,TE,2017.0,-1.510739091,197.5,5.675
846,Jimmy Graham,TE,2017.0,-0.148179518,58.0,11.83125
847,Jordan Matthews,TE,2017.0,8.069368054101764,120.6,17.14
848,Jordan Reed,TE,2017.0,15.822484917108802,50.6,28.1
849,Julius Thomas,TE,2017.0,-2.301866629,163.8,5.864285714285715
850,Kyle Rudolph,TE,2017.0,1.6709147535801296,74.2,13.0625
851,Martellus Bennett,TE,2017.0,7.774373652151942,89.8,18.677777777777777
852,Nick Boyle,TE,2017.0,-2.559431138,345.0,0.6933333333333334
853,Rob Gronkowski,TE,2017.0,-6.686006758,19.8,6.928571428571429
854,Ryan Griffin,TE,2017.0,11.884861672945576,366.0,14.885714285714286
855,Travis Kelce,TE,2017.0,1.9699636082267824,36.0,14.866666666666667
856,Tyler Eifert,TE,2017.0,37.96490153827408,78.8,49.2
857,Vance McDonald,TE,2017.0,3.68974457506048,258.3,8.71
858,Vernon Davis,TE,2017.0,3.0533397325229465,292.0,7.14375
859,Zach Ertz,TE,2017.0,1.8655797060646664,78.4,13.114285714285714
860,Zach Miller,TE,2017.0,9.948251012,259.0,14.95
861,Antonio Gates,TE,2018.0,-1.51312471,212.3,4.975
862,Austin Hooper,TE,2018.0,0.3997956179791631,195.8,7.475
863,Austin Seferian-Jenkins,TE,2018.0,13.02838776603073,171.0,20.74
864,Cameron Brate,TE,2018.0,1.5654095022979329,184.5,8.94375
865,Charles Clay,TE,2018.0,2.437519178055216,210.5,8.984615384615385
866,Derek Carrier,TE,2018.0,-2.41436395,354.0,0.94375
867,Ed Dickson,TE,2018.0,4.647105390468962,373.0,7.970000000000001
868,Eric Ebron,TE,2018.0,0.7611142486592293,178.6,8.275
869,Garrett Celek,TE,2018.0,-2.050613745,188.0,5.239999999999999
870,Jared Cook,TE,2018.0,0.6643825207228407,173.8,8.3
871,Jesse James,TE,2018.0,1.2898841770430378,267.0,6.1375
872,Jimmy Graham,TE,2018.0,-1.483948491,50.2,10.6875
873,Jordan Matthews,TE,2018.0,-2.48477459,214.0,4.085714285714286
874,Kyle Rudolph,TE,2018.0,-0.876159032,77.4,9.8875
875,Luke Willson,TE,2018.0,-0.978782337,266.5,3.878571428571429
876,Marcedes Lewis,TE,2018.0,1.535638755944742,315.0,5.4875
877,Nick Vannett,TE,2018.0,-2.53436913,283.3,2.0266666666666664
878,Rob Gronkowski,TE,2018.0,3.632347083586856,21.6,17.492307692307694
879,Ryan Griffin,TE,2018.0,-2.150878794,270.5,2.628571428571429
880,Seth DeValve,TE,2018.0,2.5477366097444607,379.0,5.884615384615385
881,Travis Kelce,TE,2018.0,1.1374070935225031,28.2,14.59375
882,Tyler Higbee,TE,2018.0,0.094633803,329.0,3.78125
883,Vance McDonald,TE,2018.0,-3.672124445,219.3,2.5866666666666664
884,Vernon Davis,TE,2018.0,3.769536191873711,262.7,8.7
885,Virgil Green,TE,2018.0,-2.031574213,288.0,2.44375
886,Zach Ertz,TE,2018.0,-0.117546771,39.8,12.65
887,Austin Hooper,TE,2019.0,3.1043139027773297,132.3,12.538461538461538
888,Blake Jarwin,TE,2019.0,0.996231763160344,320.0,4.73125
889,Cameron Brate,TE,2019.0,0.9508350875188932,259.3,5.80625
890,C.J. Uzomah,TE,2019.0,3.0136307853679885,332.0,6.55625
891,Darren Waller,TE,2019.0,-5.457000414,202.7,0.975
892,David Njoku,TE,2019.0,26.029874527657636,102.0,35.975
893,Demetrius Harris,TE,2019.0,-0.244163947,368.0,3.0933333333333337
894,Evan Engram,TE,2019.0,4.456250023204239,63.8,15.7875
895,Geoff Swaim,TE,2019.0,5.938318979506038,341.0,9.366666666666667
896,George Kittle,TE,2019.0,5.3169898051765525,32.8,18.478571428571428
897,Gerald Everett,TE,2019.0,1.936248651048043,266.0,6.661538461538462
898,Greg Olsen,TE,2019.0,-2.811291899,151.3,5.721428571428572
899,Jack Doyle,TE,2019.0,-2.191240549,217.7,3.78125
900,Jared Cook,TE,2019.0,3.067235338221396,74.3,13.828571428571427
901,Jeff Heuerman,TE,2019.0,1.6818502179202728,381.0,5.078571428571428
902,Jesse James,TE,2019.0,1.753395718148258,334.0,5.26875
903,Jimmy Graham,TE,2019.0,0.0275231856049007,158.7,8.1625
904,Jonnu Smith,TE,2019.0,0.4245357892320189,402.0,3.9875
905,Jordan Matthews,TE,2019.0,15.633888055406182,338.0,20.666666666666668
906,Kyle Rudolph,TE,2019.0,0.6561534862233014,146.3,9.4625
907,Matt LaCosse,TE,2019.0,-0.843793135,222.0,5.0
908,Nick Vannett,TE,2019.0,1.3143283414703064,356.0,4.61875
909,O.J. Howard,TE,2019.0,-3.13631936,56.5,8.607142857142858
910,Ricky Seals-Jones,TE,2019.0,-0.0205765,316.0,5.307142857142858
911,Travis Kelce,TE,2019.0,4.351184145948098,18.8,18.4125
912,Tyler Eifert,TE,2019.0,-2.857286075,241.5,2.4312500000000004
913,Tyler Kroft,TE,2019.0,-2.862261439,401.0,0.6909090909090909
914,Vance McDonald,TE,2019.0,-0.714552431,89.3,9.5
915,Vernon Davis,TE,2019.0,15.465701333064986,338.0,18.925
916,Zach Ertz,TE,2019.0,5.430572504607714,31.3,18.686666666666667
917,Austin Hooper,TE,2020.0,5.441676863878801,122.0,14.746153846153844
918,Blake Bell,TE,2020.0,-3.050566294,315.0,0.91875
919,Cameron Brate,TE,2020.0,1.3213943588290684,296.5,5.69375
920,Chris Herndon,TE,2020.0,-7.805209242,161.8,0.10625
921,Chris Manhertz,TE,2020.0,-3.551212752,403.0,0.13125
922,Dallas Goedert,TE,2020.0,4.638928992768296,149.0,13.154545454545454
923,Dalton Schultz,TE,2020.0,-3.510578237,337.0,0.1
924,Dan Arnold,TE,2020.0,-2.037847091,310.0,2.04375
925,Dan Arnold,TE,2020.0,-2.037847091,310.0,2.04375
926,Darren Fells,TE,2020.0,2.6987830457457287,305.5,6.88125
927,Darren Waller,TE,2020.0,1.9309490102005145,57.3,13.8125
928,David Njoku,TE,2020.0,-4.066263666,253.0,1.1615384615384614
929,Demetrius Harris,TE,2020.0,-0.143078007,367.5,3.326666666666667
930,Deon Yelder,TE,2020.0,-3.062314351,398.0,0.5714285714285714
931,Eric Ebron,TE,2020.0,-2.894602904,146.0,5.766666666666667
932,Evan Engram,TE,2020.0,-3.951864191,73.5,6.8375
933,George Kittle,TE,2020.0,13.490633993163526,23.3,27.8125
934,Gerald Everett,TE,2020.0,0.8664879624993418,276.5,5.6125
935,Greg Olsen,TE,2020.0,4.586204844041193,202.7,11.245454545454546
936,Hayden Hurst,TE,2020.0,-4.826772382,106.3,4.80625
937,Hunter Henry,TE,2020.0,0.5707731323728584,86.5,10.728571428571428
938,Ian Thomas,TE,2020.0,-4.71914855,191.5,2.225
939,Jack Doyle,TE,2020.0,0.063793339,161.5,7.985714285714286
940,Jacob Hollister,TE,2020.0,1.8363433028763565,312.0,5.86875
941,Jaeden Graham,TE,2020.0,-1.616562534,374.0,1.86875
942,Jared Cook,TE,2020.0,1.511088551,105.5,11.166666666666666
943,Jason Witten,TE,2020.0,4.463941028926942,301.0,8.74375
944,Jesse James,TE,2020.0,-1.664159636,342.0,1.8875
945,Jimmy Graham,TE,2020.0,0.7077865947143334,241.0,6.29375
946,Jonnu Smith,TE,2020.0,-0.983767766,160.3,6.98
947,Josh Hill,TE,2020.0,0.4255629274606258,302.0,4.685714285714285
948,Kyle Rudolph,TE,2020.0,3.053306412285181,212.0,9.475
949,Logan Thomas,TE,2020.0,-1.214005081,333.0,2.45625
950,Marcedes Lewis,TE,2020.0,-1.416905328,321.0,2.44
951,Mark Andrews,TE,2020.0,1.8715076292294144,42.3,14.8
952,Maxx Williams,TE,2020.0,1.498612102202778,481.0,4.577777777777778
953,Mike Gesicki,TE,2020.0,0.1335752663828184,139.3,9.066666666666666
954,Mo Alie-Cox,TE,2020.0,-2.208286682,452.0,1.153333333333333
955,Nick Vannett,TE,2020.0,-1.354724168,393.0,2.24
956,Nick Vannett,TE,2020.0,-1.354724168,393.0,2.24
957,Robert Tonyan,TE,2020.0,-1.821270731,354.0,1.625
958,Ryan Griffin,TE,2020.0,2.866485496071143,401.5,6.533333333333333
959,Ryan Izzo,TE,2020.0,-1.453986238,448.0,1.95
960,Taysom Hill,TE,2020.0,1.962594149771757,294.0,6.3875
961,Travis Kelce,TE,2020.0,2.2924012798469846,18.8,16.953333333333333
962,Tyler Eifert,TE,2020.0,2.226147362489094,268.0,7.1066666666666665
963,Tyler Higbee,TE,2020.0,0.4484131724245017,83.5,10.693333333333332
964,Tyler Kroft,TE,2020.0,-1.563888854,442.0,1.91
965,Vance McDonald,TE,2020.0,1.067385064654088,267.0,5.964285714285714
966,Will Dissly,TE,2020.0,-0.759462665,247.7,4.61875
967,Zach Ertz,TE,2020.0,6.650131603467534,42.0,19.6
968,Austin Hooper,TE,2021.0,-0.325851246,174.2,7.09375
969,Blake Jarwin,TE,2021.0,-5.839690241,219.0,0.275
970,Chris Herndon,TE,2021.0,0.2152369209942568,292.0,4.60625
971,C.J. Uzomah,TE,2021.0,-2.740175448,308.0,1.41875
972,Dallas Goedert,TE,2021.0,-2.039952833,99.2,7.760000000000001
973,Dalton Schultz,TE,2021.0,3.8402556136702817,269.0,8.617647058823529
974,Dan Arnold,TE,2021.0,2.8880702497254216,270.5,8.799999999999999
975,Darren Waller,TE,2021.0,10.846914364951386,22.4,25.327272727272728
976,David Njoku,TE,2021.0,-0.600252397,324.0,3.26875
977,Dawson Knox,TE,2021.0,-0.227199308,274.0,4.453333333333333
978,Drew Sample,TE,2021.0,1.3759524688180802,447.0,4.641176470588236
979,Durham Smythe,TE,2021.0,0.1498458352515239,440.0,3.4588235294117644
980,Eric Ebron,TE,2021.0,11.570036434451254,217.2,17.725
981,Evan Engram,TE,2021.0,1.403704617594311,159.8,9.4
982,Foster Moreau,TE,2021.0,-1.292730012,389.0,1.9411764705882355
983,George Kittle,TE,2021.0,-5.211317174,26.8,8.935714285714285
984,Gerald Everett,TE,2021.0,-1.009137152,179.6,6.193333333333333
985,Hayden Hurst,TE,2021.0,6.145836548285703,246.7,11.46923076923077
986,Hunter Henry,TE,2021.0,0.2525477735398951,153.2,8.547058823529412
987,Jack Doyle,TE,2021.0,0.3151607962563338,344.5,3.770588235294118
988,Jacob Hollister,TE,2021.0,6.181574927026402,453.0,9.414285714285716
989,Jared Cook,TE,2021.0,0.2022288446219811,165.4,7.9625
990,Jimmy Graham,TE,2021.0,4.613999320956841,260.3,9.573333333333332
991,Jonnu Smith,TE,2021.0,-0.475535013,123.0,8.7625
992,Jordan Akins,TE,2021.0,-0.536115967,186.0,6.438461538461539
993,Kyle Rudolph,TE,2021.0,0.7217577587982511,432.0,4.0875
994,Mark Andrews,TE,2021.0,-2.409906366,50.6,10.005882352941178
995,Mike Gesicki,TE,2021.0,-0.166571378,109.8,9.370588235294118
996,Mo Alie-Cox,TE,2021.0,0.321117535717013,291.0,4.729411764705882
997,Noah Fant,TE,2021.0,-0.897567464,84.2,9.33125
998,O.J. Howard,TE,2021.0,-2.887322864,254.8,2.211764705882353
999,Rob Gronkowski,TE,2021.0,3.2477996055314886,125.6,12.441666666666668
1000,Robert Tonyan,TE,2021.0,11.966456504270928,88.4,22.075
1001,Stephen Anderson,TE,2021.0,-2.204062175,355.0,1.0941176470588236
1002,Taysom Hill,TE,2021.0,7.737330105429997,247.0,13.051666666666668
1003,T.J. Hockenson,TE,2021.0,2.721528422947354,58.2,14.608333333333334
1004,Tyler Conklin,TE,2021.0,-0.947229518,339.5,2.611764705882353
1005,Tyler Higbee,TE,2021.0,-0.939533625,112.0,8.546666666666665
1006,Tyler Kroft,TE,2021.0,-0.198417129,265.0,4.655555555555555
1007,Will Dissly,TE,2021.0,0.6286283087030013,421.0,4.073333333333333
1008,Zach Ertz,TE,2021.0,-3.208318179,165.2,4.5588235294117645
1009,Austin Hooper,TE,2022.0,-0.807996876,209.0,5.441176470588236
1010,Cameron Brate,TE,2022.0,1.727335121797208,240.0,7.136363636363637
1011,C.J. Uzomah,TE,2022.0,2.453465905553829,215.0,8.553333333333335
1012,Cole Kmet,TE,2022.0,-2.126041146,121.8,7.129411764705883
1013,Dallas Goedert,TE,2022.0,2.6450584110064703,70.5,13.75
1014,Dalton Schultz,TE,2022.0,1.937024694105537,57.3,13.92
1015,Darren Waller,TE,2022.0,1.9926838632386588,44.8,14.833333333333334
1016,David Njoku,TE,2022.0,-0.222474646,161.8,7.685714285714285
1017,Dawson Knox,TE,2022.0,0.8141706714607118,90.0,10.913333333333332
1018,Evan Engram,TE,2022.0,-0.621176442,193.8,6.029411764705882
1019,Foster Moreau,TE,2022.0,1.1576899065757686,284.0,5.6866666666666665
1020,George Kittle,TE,2022.0,0.008271758,39.8,13.2
1021,Gerald Everett,TE,2022.0,0.5612548186858151,189.3,7.3625
1022,Hayden Hurst,TE,2022.0,-1.393765814,206.0,4.930769231
1023,Hunter Henry,TE,2022.0,0.5355310487109506,130.3,9.664705882352942
1024,Jonnu Smith,TE,2022.0,0.1493020910294147,273.0,4.814285714285715
1025,Kyle Rudolph,TE,2022.0,1.1599607810349315,237.7,6.633333333333334
1026,Logan Thomas,TE,2022.0,-2.437826946,208.3,3.8285714285714287
1027,Mark Andrews,TE,2022.0,5.577489974016123,21.8,20.07333333333333
1028,Mike Gesicki,TE,2022.0,0.5616191992921262,129.0,9.705882352941176
1029,Mo Alie-Cox,TE,2022.0,-0.491509526,248.0,4.682352941
1030,Noah Fant,TE,2022.0,1.5502181914625943,164.3,9.352941176470589
1031,O.J. Howard,TE,2022.0,-1.806882061,300.0,2.576923076923077
1032,Robert Tonyan,TE,2022.0,-4.282013534,177.8,2.9647058823529413
1033,Taysom Hill,TE,2022.0,1.5450665385105875,216.5,7.6075
1034,T.J. Hockenson,TE,2022.0,-2.867773902,65.8,8.547058823529412
1035,Travis Kelce,TE,2022.0,0.4553442837561068,15.0,15.458823529411765
1036,Tyler Conklin,TE,2022.0,3.016407542653305,250.0,8.135294118
1037,Tyler Higbee,TE,2022.0,0.430171478730724,155.3,8.647058823529411
1038,Zach Ertz,TE,2022.0,7.934559446710592,88.8,18.07
1039,Zach Ertz,TE,2022.0,7.934559446710592,88.8,18.07
1040,Adam Trautman,TE,2023.0,-1.135338276,336.0,2.6294117647058823
1041,Blake Bell,TE,2023.0,-4.297308236,254.0,0.5882352941176471
1042,Brock Wright,TE,2023.0,0.4468000547689996,317.0,4.542857142857143
1043,Brycen Hopkins,TE,2023.0,-2.236546605,361.0,1.1933333333333336
1044,C.J. Uzomah,TE,2023.0,0.082203903,272.0,4.683333333333334
1045,Colby Parkinson,TE,2023.0,0.6509297926333333,362.0,4.070588235294117
1046,Cole Kmet,TE,2023.0,-0.372993788,129.5,8.664705882
1047,Dallas Goedert,TE,2023.0,-1.403329132,63.8,10.085714285714284
1048,Dalton Schultz,TE,2023.0,0.3108223551669216,120.5,9.513333333333332
1049,Darren Waller,TE,2023.0,-5.357294487,50.5,7.066666666666666
1050,David Njoku,TE,2023.0,-1.303956767,85.8,8.875
1051,Dawson Knox,TE,2023.0,4.550760406297195,191.8,11.308333333333332
1052,Drew Sample,TE,2023.0,-3.813507183,327.0,0.1058823529411764
1053,Durham Smythe,TE,2023.0,-2.000696009,283.0,2.5
1054,Evan Engram,TE,2023.0,-0.13758743,78.3,10.405882352941177
1055,George Kittle,TE,2023.0,0.036019551,49.5,12.53125
1056,Gerald Everett,TE,2023.0,1.385706603583725,162.0,9.3
1057,Harrison Bryant,TE,2023.0,0.0312215546869163,347.0,3.6294117647058814
1058,Hayden Hurst,TE,2023.0,6.023394637728626,227.0,11.711111111111112
1059,Hunter Henry,TE,2023.0,1.4494780332495143,217.7,7.421428571428572
1060,Ian Thomas,TE,2023.0,0.2867400241374724,448.0,3.391666666666667
1061,Jack Stoll,TE,2023.0,-2.952010121,302.0,1.3705882352941177
1062,John Bates,TE,2023.0,-1.597672241,363.0,1.811764705882353
1063,Johnny Mundt,TE,2023.0,-0.610438763,499.0,2.294117647058824
1064,Jonnu Smith,TE,2023.0,-1.001777326,319.0,3.0588235294117645
1065,Jordan Akins,TE,2023.0,3.618980622960936,406.0,6.852941176470588
1066,Josh Oliver,TE,2023.0,-2.056031251,288.0,2.405882352941177
1067,Josiah Deguara,TE,2023.0,-1.623646347,380.0,1.6266666666666665
1068,Juwan Johnson,TE,2023.0,1.8663200741733237,147.3,10.36923076923077
1069,Kylen Granson,TE,2023.0,0.90905454386536,434.0,4.08
1070,Logan Thomas,TE,2023.0,0.2997783431738092,279.0,4.83125
1071,Marcedes Lewis,TE,2023.0,-1.470274252,465.0,1.5647058823529412
1072,Mark Andrews,TE,2023.0,5.160079856,30.3,19.05
1073,Mike Gesicki,TE,2023.0,-0.215869145,217.0,5.776470588235294
1074,Mitchell Wilcox,TE,2023.0,-1.296267245,357.0,2.170588235294117
1075,Mo Alie-Cox,TE,2023.0,-0.377618126,351.0,3.170588235294117
1076,Noah Fant,TE,2023.0,1.6642180054135896,231.5,7.211764705882352
1077,Noah Gray,TE,2023.0,-0.526654228,268.0,4.117647058823529
1078,Pat Freiermuth,TE,2023.0,2.488692687444724,95.3,12.35
1079,Quintin Morris,TE,2023.0,-1.786658666,439.0,1.36
1080,Robert Tonyan,TE,2023.0,2.0658163861972554,280.0,6.588235294117647
1081,Taysom Hill,TE,2023.0,2.861125339262749,207.8,9.1125
1082,T.J. Hockenson,TE,2023.0,1.5642788691594711,45.3,14.36
1083,T.J. Hockenson,TE,2023.0,1.5642788691594711,45.3,14.36
1084,Tommy Tremble,TE,2023.0,0.4069056202624073,476.0,3.4000000000000004
1085,Trevon Wesco,TE,2023.0,-2.541875475,479.0,0.44
1086,Tyler Conklin,TE,2023.0,1.9032259419214528,222.3,7.735294117647059
1087,Tyler Higbee,TE,2023.0,1.2272432220486245,136.3,10.133333333333333
1088,Will Dissly,TE,2023.0,0.908831092,280.0,5.43125
1089,Zach Ertz,TE,2023.0,9.996397645941766,198.8,16.514285714285712
1090,Adam Trautman,TE,2024.0,0.6165329614027883,381.0,3.5529411764705885
1091,Austin Hooper,TE,2024.0,-0.051946341,389.5,2.8470588235294123
1092,Brock Wright,TE,2024.0,-1.851058243,331.5,1.6529411764705884
1093,Cade Otton,TE,2024.0,1.7209632642669073,196.0,8.321428571428571
1094,Colby Parkinson,TE,2024.0,-0.928532107,257.7,3.6294117647058814
1095,Cole Kmet,TE,2024.0,1.9853110774426792,141.0,10.652941176470588
1096,Connor Heyward,TE,2024.0,-1.391897872,320.0,2.335294117647059
1097,Dallas Goedert,TE,2024.0,4.134621878003209,109.6,13.63
1098,Dalton Schultz,TE,2024.0,-0.204998737,125.6,8.852941176470589
1099,Daniel Bellinger,TE,2024.0,-0.529765317,331.7,2.9705882352941178
1100,David Njoku,TE,2024.0,7.871305091278666,84.2,18.29090909090909
1101,Dawson Knox,TE,2024.0,-2.655657057,212.3,3.4125
1102,Drew Sample,TE,2024.0,0.4311069404396503,486.0,2.9588235294117644
1103,Durham Smythe,TE,2024.0,0.077840262,292.0,4.211764705882353
1104,Evan Engram,TE,2024.0,14.079838073514926,65.0,25.58888888888889
1105,Foster Moreau,TE,2024.0,0.2639617106958374,499.0,2.723529411764705
1106,George Kittle,TE,2024.0,1.5348455879343472,56.6,13.546666666666663
1107,Gerald Everett,TE,2024.0,2.3429617150743347,284.0,6.535294117647059
1108,Grant Calcaterra,TE,2024.0,-2.399596818,414.0,0.4647058823529411
1109,Greg Dulcich,TE,2024.0,-3.916873183,259.0,0.6111111111111112
